image,session,chunk,eye,frame_idx,size,md5,scene,width,height,src_path
0_Parade_Parade_0_148.jpg,0--Parade,,,,623566,7bcc45b43ed29db85f66d062d0e1ea7e,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_148.jpg
0_Parade_Parade_0_15.jpg,0--Parade,,,,507596,2445e7a1a2406b1e4c9d246fb9bfe458,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_15.jpg
0_Parade_Parade_0_152.jpg,0--Parade,,,,512032,45442d751e503c5e1c8967f823340dd9,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_152.jpg
0_Parade_Parade_0_156.jpg,0--Parade,,,,432347,abdcf159289a92bc9a961ad6e6c4be59,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_156.jpg
0_Parade_Parade_0_162.jpg,0--Parade,,,,473534,4bcbf6791006d525dbfbc13948bca590,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_162.jpg
0_Parade_Parade_0_167.jpg,0--Parade,,,,782342,dae7ce439883bb6152b55cbd69dd544f,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_167.jpg
0_Parade_Parade_0_17.jpg,0--Parade,,,,614047,f6a5aa7a4a0529fb0338cec1c262bb20,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_17.jpg
0_Parade_Parade_0_171.jpg,0--Parade,,,,702382,5e14de3b85553de94f067c0c91e307b8,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_171.jpg
0_Parade_Parade_0_176.jpg,0--Parade,,,,651925,6b21102d22d99a57ae47efa37e640c70,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_176.jpg
0_Parade_Parade_0_178.jpg,0--Parade,,,,245957,e8c0169fe99016e3bd44d85164954882,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_178.jpg
0_Parade_Parade_0_179.jpg,0--Parade,,,,404948,8fe6d57d1677f8a0c600bf508d1d121f,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_179.jpg
0_Parade_Parade_0_180.jpg,0--Parade,,,,236310,ff6f386244869cb60d2a388c712451a0,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_180.jpg
0_Parade_Parade_0_181.jpg,0--Parade,,,,341354,985f28bc51e3ab6c306d4a1b58e2d284,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_181.jpg
0_Parade_Parade_0_183.jpg,0--Parade,,,,596106,03e2444ad3889f9c2bbdb6cfe84ee15a,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_183.jpg
0_Parade_Parade_0_184.jpg,0--Parade,,,,613386,6d6a9d72e59b9eb06fa6912ecc75cb33,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_184.jpg
0_Parade_Parade_0_185.jpg,0--Parade,,,,680272,c4e2275aa253ae4205a6af132340d7d9,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_185.jpg
0_Parade_Parade_0_188.jpg,0--Parade,,,,742779,86b16082da6333f41b0b462874414c8c,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_188.jpg
0_Parade_Parade_0_191.jpg,0--Parade,,,,611349,c26a77592572b2b6db92029cda94f3d9,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_191.jpg
0_Parade_Parade_0_192.jpg,0--Parade,,,,666038,e4007efb8774628a93827dc776a58993,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_192.jpg
0_Parade_Parade_0_193.jpg,0--Parade,,,,748599,0ae6932dbc69f7d94b8ba9121d63c543,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_193.jpg
0_Parade_Parade_0_195.jpg,0--Parade,,,,820900,cf84c84dadf3f8c8f5f26e0b6e0aab14,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_195.jpg
0_Parade_Parade_0_202.jpg,0--Parade,,,,745860,7dd12f2e8342237fe41e7affd92def89,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_202.jpg
0_Parade_Parade_0_204.jpg,0--Parade,,,,626850,6601e683b71928d600f59101d1fa768f,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_204.jpg
0_Parade_Parade_0_207.jpg,0--Parade,,,,215590,2365b9ffc038f228a3191d0741a6ea3e,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_207.jpg
0_Parade_Parade_0_209.jpg,0--Parade,,,,669375,fb9dd1e00bf898564bf4ee9f729a964c,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_209.jpg
0_Parade_Parade_0_21.jpg,0--Parade,,,,515417,319427951197a4128362c440216746f5,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_21.jpg
0_Parade_Parade_0_212.jpg,0--Parade,,,,545345,9f45c5b522503faebb3f44285d18b389,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_212.jpg
0_Parade_Parade_0_213.jpg,0--Parade,,,,514105,96340469aa91a14125e614b5dbfaaf9a,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_213.jpg
0_Parade_Parade_0_219.jpg,0--Parade,,,,660906,b4cd5ca46f1d89eae544afa76c8571d1,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_219.jpg
0_Parade_Parade_0_220.jpg,0--Parade,,,,467134,89e01738cb52ca7c8425fa540e3f1e99,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_220.jpg
0_Parade_Parade_0_222.jpg,0--Parade,,,,545883,f5fc3db4de9d812cb92377558582f5eb,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_222.jpg
0_Parade_Parade_0_226.jpg,0--Parade,,,,296359,ced6a73ce6764a787dd879c39a956eae,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_226.jpg
0_Parade_Parade_0_228.jpg,0--Parade,,,,567167,bd64dd9983abb5971f6fa491552ae525,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_228.jpg
0_Parade_Parade_0_233.jpg,0--Parade,,,,270756,716c18eeaa31b622679f9246c2e662b1,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_233.jpg
0_Parade_Parade_0_234.jpg,0--Parade,,,,657023,604a46903f597f2702be1da35b052524,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_234.jpg
0_Parade_Parade_0_237.jpg,0--Parade,,,,523635,8cce763db66ff6da9a68962d8d877b0d,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_237.jpg
0_Parade_Parade_0_238.jpg,0--Parade,,,,637622,1e2220916bc18806bd9e47757b94f784,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_238.jpg
0_Parade_Parade_0_24.jpg,0--Parade,,,,574612,805b2ac09f80e69afaaef33e52378621,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_24.jpg
0_Parade_Parade_0_242.jpg,0--Parade,,,,101604,bda757a4ca02bbdd5157352fd456cfca,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_242.jpg
0_Parade_Parade_0_245.jpg,0--Parade,,,,707010,82b18eb6b79f00d83ec29978a0912b76,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_245.jpg
0_Parade_Parade_0_248.jpg,0--Parade,,,,716834,ced1327b114348c5a2bec29c4775ee40,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_248.jpg
0_Parade_Parade_0_250.jpg,0--Parade,,,,650031,e264ee1ae03dcac754ff234d81a828d3,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_250.jpg
0_Parade_Parade_0_253.jpg,0--Parade,,,,444781,fe6d68742a5985e33811a12492a8c7b7,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_253.jpg
0_Parade_Parade_0_254.jpg,0--Parade,,,,518370,95b8bb3f251049a4e5d94e53d60c517f,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_254.jpg
0_Parade_Parade_0_26.jpg,0--Parade,,,,721337,c3c3855138e586b6b6c1309cc11aa242,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_26.jpg
0_Parade_Parade_0_260.jpg,0--Parade,,,,340746,8c5232e2c156e2d53ed94ae811aef1e0,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_260.jpg
0_Parade_Parade_0_27.jpg,0--Parade,,,,380615,4d624c1182e34fa3541a6457ca6b0729,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_27.jpg
0_Parade_Parade_0_271.jpg,0--Parade,,,,273238,94fe98df3747a3dd1ee578c4ebdf8a63,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_271.jpg
0_Parade_Parade_0_272.jpg,0--Parade,,,,635308,64cd89bcffc7301864f9472e63eb28ec,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_272.jpg
0_Parade_Parade_0_278.jpg,0--Parade,,,,755853,84c42a7c0293849602309e8be07b704b,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_278.jpg
0_Parade_Parade_0_283.jpg,0--Parade,,,,649780,ce769442176437e4c616dd96212855a2,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_283.jpg
0_Parade_Parade_0_3.jpg,0--Parade,,,,324035,63a5466b9aa6dac072a14a684fab6366,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_3.jpg
0_Parade_Parade_0_304.jpg,0--Parade,,,,506065,5be3c8c4952815aca62245d8cbef472b,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_304.jpg
0_Parade_Parade_0_306.jpg,0--Parade,,,,619694,301c74f0847a2a0f479a27abfe733cd9,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_306.jpg
0_Parade_Parade_0_31.jpg,0--Parade,,,,454493,6c7ef6af161d8debc77fca8cbc1eca34,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_31.jpg
0_Parade_Parade_0_315.jpg,0--Parade,,,,357590,ec764da608ae7a573d1c3bd776c0704a,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_315.jpg
0_Parade_Parade_0_322.jpg,0--Parade,,,,736030,c0dc53169964041b80f518ae549a16dc,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_322.jpg
0_Parade_Parade_0_324.jpg,0--Parade,,,,329174,0b792ac75f906e0415dbd646fdd78eaf,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_324.jpg
0_Parade_Parade_0_325.jpg,0--Parade,,,,554150,4cb8be213a17f6c135919ff393367211,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_325.jpg
0_Parade_Parade_0_326.jpg,0--Parade,,,,452006,439255aeeb4aefc8974773a04f62e76b,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_326.jpg
0_Parade_Parade_0_327.jpg,0--Parade,,,,520724,fc7ee1e46e97fe067f45a3d9cf046e71,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_327.jpg
0_Parade_Parade_0_33.jpg,0--Parade,,,,729859,f7a0533eb6171f946d3a7ba8be6edcb7,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_33.jpg
0_Parade_Parade_0_332.jpg,0--Parade,,,,422123,792e09f6cdff7a4fdd44889dbc19c85e,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_332.jpg
0_Parade_Parade_0_336.jpg,0--Parade,,,,121058,2116a80bb0170028f12821cd0ab73e38,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_336.jpg
0_Parade_Parade_0_337.jpg,0--Parade,,,,485408,2a02b7634b4466b2d450179fbd525484,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_337.jpg
0_Parade_Parade_0_342.jpg,0--Parade,,,,545823,fb41d0635a7ed658b84721a75f2168ee,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_342.jpg
0_Parade_Parade_0_343.jpg,0--Parade,,,,603616,3e484c670a4764b59a038238e3642efc,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_343.jpg
0_Parade_Parade_0_35.jpg,0--Parade,,,,756033,38849a1ee639d6f3449f369549e84a95,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_35.jpg
0_Parade_Parade_0_352.jpg,0--Parade,,,,292423,a9956820a177d3a4c7adc179eb8f575e,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_352.jpg
0_Parade_Parade_0_357.jpg,0--Parade,,,,415237,d989cf747546ba4683c1c71eb287046f,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_357.jpg
0_Parade_Parade_0_359.jpg,0--Parade,,,,383169,3990343b8eca7e5c3f92b56e6f2710ab,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_359.jpg
0_Parade_Parade_0_361.jpg,0--Parade,,,,750617,cacc821c97382d0da2a9749ef06bb12a,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_361.jpg
0_Parade_Parade_0_363.jpg,0--Parade,,,,267170,055c336f795a39e6b85c71e86f5185bb,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_363.jpg
0_Parade_Parade_0_37.jpg,0--Parade,,,,640666,dca730d6a1099436cd455aec12ff45d4,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_37.jpg
0_Parade_Parade_0_370.jpg,0--Parade,,,,530452,1460bb70cb04262a42df14128e2a2267,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_370.jpg
0_Parade_Parade_0_371.jpg,0--Parade,,,,114011,a6995c0cc700b663e465399d254bdad0,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_371.jpg
0_Parade_Parade_0_379.jpg,0--Parade,,,,430829,2bb7e41ff42cee4579d45a05df6deb89,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_379.jpg
0_Parade_Parade_0_38.jpg,0--Parade,,,,703741,2965851abcb42cf9df8cddfb3c8610df,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_38.jpg
0_Parade_Parade_0_383.jpg,0--Parade,,,,298152,fc1dd69fe1640227f5407ae103395445,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_383.jpg
0_Parade_Parade_0_39.jpg,0--Parade,,,,757837,562b6e4a180fefa5121b837bbf766253,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_39.jpg
0_Parade_Parade_0_391.jpg,0--Parade,,,,786901,d10aef74e5f1800ce1e4c3323f35b646,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_391.jpg
0_Parade_Parade_0_394.jpg,0--Parade,,,,508274,3a4af76df72c9e253ba1fde334013793,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_394.jpg
0_Parade_Parade_0_395.jpg,0--Parade,,,,115759,6b8ffc8e0b18d08799b2e1968cd24c88,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_395.jpg
0_Parade_Parade_0_4.jpg,0--Parade,,,,518103,ed16177e579ac8bcdda75da0a856adb6,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_4.jpg
0_Parade_Parade_0_400.jpg,0--Parade,,,,658799,f7ebaef14d2984cb03774c6b5e352389,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_400.jpg
0_Parade_Parade_0_407.jpg,0--Parade,,,,569509,5a0c1b933fcc9840a6e3a7625db1bb4e,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_407.jpg
0_Parade_Parade_0_411.jpg,0--Parade,,,,92992,708ac11c8dd376b41e72297d88cfc5ab,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_411.jpg
0_Parade_Parade_0_412.jpg,0--Parade,,,,636469,c44906c3e21ecb44eef4f996e051bfd7,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_412.jpg
0_Parade_Parade_0_415.jpg,0--Parade,,,,697969,99e9baf3bd6f1ce4813f7c3c841c1108,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_415.jpg
0_Parade_Parade_0_42.jpg,0--Parade,,,,654732,0ec55ea6eebc0f29510d5a8d0288a561,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_42.jpg
0_Parade_Parade_0_421.jpg,0--Parade,,,,267202,ab650dd53d4802aae37bba0e505dca42,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_421.jpg
0_Parade_Parade_0_431.jpg,0--Parade,,,,234962,fddff1f241cb72b96a65c33da9351d34,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_431.jpg
0_Parade_Parade_0_434.jpg,0--Parade,,,,450111,823f5a759f5206d6cb4498bdf3085a64,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_434.jpg
0_Parade_Parade_0_438.jpg,0--Parade,,,,863389,7d3848141ed161a75a02a61e15baa022,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_438.jpg
0_Parade_Parade_0_439.jpg,0--Parade,,,,669423,45be006bbd8ac1ed24c8311e60cc5f8c,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_439.jpg
0_Parade_Parade_0_441.jpg,0--Parade,,,,658356,ca57352a40eafba8684664c63ba6f740,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_441.jpg
0_Parade_Parade_0_442.jpg,0--Parade,,,,555112,8035dd1aefb654d078f06bede4fbed12,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_442.jpg
0_Parade_Parade_0_449.jpg,0--Parade,,,,425987,626fd0ba37e34aa69ec17ec179cad539,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_449.jpg
0_Parade_Parade_0_45.jpg,0--Parade,,,,694866,021e7b8a59eef9b8cc23199ebe64ca4d,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_45.jpg
0_Parade_Parade_0_452.jpg,0--Parade,,,,242134,a3c37b60f2960642200b645e08e0a48a,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_452.jpg
0_Parade_Parade_0_454.jpg,0--Parade,,,,740579,f7bd0b02bf7c6c789531bd5af8b9da79,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_454.jpg
0_Parade_Parade_0_455.jpg,0--Parade,,,,416834,c3c90071737d03c1bfbae89b9e102725,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_455.jpg
0_Parade_Parade_0_460.jpg,0--Parade,,,,543981,ce73667c6a6c40fe6605fb2369d31b8e,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_460.jpg
0_Parade_Parade_0_467.jpg,0--Parade,,,,220079,7d0e846c71ad25d31f489f283dae8784,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_467.jpg
0_Parade_Parade_0_469.jpg,0--Parade,,,,717181,0e42e2eae0468313917868223b63ef1e,0--Parade,2328,1748,/data/esteban/pii/datasets/wider_fisheye/images/0--Parade/0_Parade_Parade_0_469.jpg
