image,session,chunk,eye,frame_idx,size,md5,src_key,src_frame,oss_key
20260515_080706_YPFFJB_007_f007795.jpg,20260515_080706_YPFFJB,007,left,7795,316761,8ab6fb40bd0ed7d51e6a7c347d833ebe,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7795,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007795.jpg
20260515_080706_YPFFJB_007_f007800.jpg,20260515_080706_YPFFJB,007,left,7800,316404,fa9294bd132b57b87e656e998430a1ad,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7800,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007800.jpg
20260515_080706_YPFFJB_007_f007805.jpg,20260515_080706_YPFFJB,007,left,7805,312891,a0d3066b37da0a1daddab2f8d2d24d47,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7805,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007805.jpg
20260515_080706_YPFFJB_007_f007810.jpg,20260515_080706_YPFFJB,007,left,7810,308174,746c318f0b1b983700fe502585753c1b,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7810,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007810.jpg
20260515_080706_YPFFJB_007_f007815.jpg,20260515_080706_YPFFJB,007,left,7815,304924,90d996afb518b9ca09b74b352a12ce98,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7815,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007815.jpg
20260515_080706_YPFFJB_007_f007820.jpg,20260515_080706_YPFFJB,007,left,7820,304018,bbccea44540da1a1bcf86d7f1ac55364,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7820,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007820.jpg
20260515_080706_YPFFJB_007_f007825.jpg,20260515_080706_YPFFJB,007,left,7825,302976,fede2674bf4680554655a5f1aa4cb658,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7825,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007825.jpg
20260515_080706_YPFFJB_007_f007830.jpg,20260515_080706_YPFFJB,007,left,7830,301945,ee231ef9a42753528f45f4b033d4328c,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7830,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007830.jpg
20260515_080706_YPFFJB_007_f007835.jpg,20260515_080706_YPFFJB,007,left,7835,310816,5dbb7df0e16d025f6076f951d49fcfb4,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7835,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007835.jpg
20260515_080706_YPFFJB_007_f007840.jpg,20260515_080706_YPFFJB,007,left,7840,314265,1be3a05b1121899b7b28a5336b89ae75,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7840,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007840.jpg
20260515_080706_YPFFJB_007_f007850.jpg,20260515_080706_YPFFJB,007,left,7850,315857,682736acac7a6de1a09f1d6f7b5bc49b,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7850,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007850.jpg
20260515_080706_YPFFJB_007_f007855.jpg,20260515_080706_YPFFJB,007,left,7855,310639,a19bee680f1116c3de006be34aec11a4,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,7855,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f007855.jpg
20260515_080706_YPFFJB_007_f008535.jpg,20260515_080706_YPFFJB,007,left,8535,341312,879ce252e5e8e603657a5ad91e7f3b2d,20260515_080706_YPFFJB/chunk_007/vst_left/vst_left_video.mp4,8535,pii/data/gt_bench_full/20260515_080706_YPFFJB_007_f008535.jpg
20260515_081443_BUXVDW_011_f000000.jpg,20260515_081443_BUXVDW,011,left,0,315156,39d05187066e0f060a58244e6b1cc557,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,0,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000000.jpg
20260515_081443_BUXVDW_011_f000005.jpg,20260515_081443_BUXVDW,011,left,5,332203,4b3eacab9471466e703aac8c2dacf2f1,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,5,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000005.jpg
20260515_081443_BUXVDW_011_f000010.jpg,20260515_081443_BUXVDW,011,left,10,356346,81a94a80a485997b94b8f9444c12a459,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,10,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000010.jpg
20260515_081443_BUXVDW_011_f000015.jpg,20260515_081443_BUXVDW,011,left,15,368280,95a783650aa76cd8dd5e145828d555a1,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,15,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000015.jpg
20260515_081443_BUXVDW_011_f000020.jpg,20260515_081443_BUXVDW,011,left,20,362342,5d6e50d432cc2a4a85c7c387af1070a4,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,20,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000020.jpg
20260515_081443_BUXVDW_011_f000025.jpg,20260515_081443_BUXVDW,011,left,25,351405,bc0f65908f31cc3389b85611fc00229f,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,25,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000025.jpg
20260515_081443_BUXVDW_011_f000030.jpg,20260515_081443_BUXVDW,011,left,30,326847,9cf6be40bb36e7d060ef3dd51af9143f,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,30,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000030.jpg
20260515_081443_BUXVDW_011_f000035.jpg,20260515_081443_BUXVDW,011,left,35,349066,788570e71317e1e3579e2f9e54d6513c,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,35,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000035.jpg
20260515_081443_BUXVDW_011_f000040.jpg,20260515_081443_BUXVDW,011,left,40,345762,954e720d23ed005496385e9425e5994c,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,40,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000040.jpg
20260515_081443_BUXVDW_011_f000045.jpg,20260515_081443_BUXVDW,011,left,45,340366,8e34ca1959e9302c7306e8a838a1ac15,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,45,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000045.jpg
20260515_081443_BUXVDW_011_f000050.jpg,20260515_081443_BUXVDW,011,left,50,349651,9765158df9fbf3f89c4d43c0143a6a05,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,50,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000050.jpg
20260515_081443_BUXVDW_011_f000055.jpg,20260515_081443_BUXVDW,011,left,55,341073,49a7b39cd1af30c7a6875744fba36498,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,55,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000055.jpg
20260515_081443_BUXVDW_011_f000060.jpg,20260515_081443_BUXVDW,011,left,60,298297,fbae86277f0ced5ba78bf453b61b1812,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,60,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000060.jpg
20260515_081443_BUXVDW_011_f000065.jpg,20260515_081443_BUXVDW,011,left,65,275765,aeba09b4cb240326513e0628b4ec16f2,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,65,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000065.jpg
20260515_081443_BUXVDW_011_f000070.jpg,20260515_081443_BUXVDW,011,left,70,279663,7815aded1cfc6d967a7f2c54244ba30e,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,70,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000070.jpg
20260515_081443_BUXVDW_011_f000075.jpg,20260515_081443_BUXVDW,011,left,75,304570,58817953d9d472211b0248763094046a,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,75,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000075.jpg
20260515_081443_BUXVDW_011_f000080.jpg,20260515_081443_BUXVDW,011,left,80,293210,141443f3f19aee035f19dbc0c08be45e,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,80,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000080.jpg
20260515_081443_BUXVDW_011_f000085.jpg,20260515_081443_BUXVDW,011,left,85,300011,2da2ce4f20fd795637b12cb39882a3af,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,85,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000085.jpg
20260515_081443_BUXVDW_011_f000090.jpg,20260515_081443_BUXVDW,011,left,90,300140,70f706b8d7680f351bfcd876404f75a7,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,90,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000090.jpg
20260515_081443_BUXVDW_011_f000095.jpg,20260515_081443_BUXVDW,011,left,95,329788,de7d4fb5a35252f7a335c49a1467c3c7,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,95,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000095.jpg
20260515_081443_BUXVDW_011_f000100.jpg,20260515_081443_BUXVDW,011,left,100,342509,add96b0c1096b7d78ae0db58bec51459,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,100,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000100.jpg
20260515_081443_BUXVDW_011_f000105.jpg,20260515_081443_BUXVDW,011,left,105,357221,524b5609bcdc2feb701a089701181003,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,105,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000105.jpg
20260515_081443_BUXVDW_011_f000110.jpg,20260515_081443_BUXVDW,011,left,110,364833,c46a66010f6a6d950e18b796cf0ec07a,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,110,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000110.jpg
20260515_081443_BUXVDW_011_f000115.jpg,20260515_081443_BUXVDW,011,left,115,365525,d0600391d4be77fe71990672c67979ac,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,115,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000115.jpg
20260515_081443_BUXVDW_011_f000120.jpg,20260515_081443_BUXVDW,011,left,120,353654,5eba22dda845fd9823b1c7eef68f327b,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,120,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000120.jpg
20260515_081443_BUXVDW_011_f000125.jpg,20260515_081443_BUXVDW,011,left,125,345005,f0060c5b0e4e52be0d3d099253f7d2c9,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,125,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000125.jpg
20260515_081443_BUXVDW_011_f000130.jpg,20260515_081443_BUXVDW,011,left,130,350973,8e3801d2cdaa44516aa2ae94a6470017,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,130,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000130.jpg
20260515_081443_BUXVDW_011_f000135.jpg,20260515_081443_BUXVDW,011,left,135,357067,46a4a1871e185e28027a9873ba0c9a0e,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,135,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000135.jpg
20260515_081443_BUXVDW_011_f000140.jpg,20260515_081443_BUXVDW,011,left,140,352623,1c73805a7bc9bcaee483cc9b5b5e7428,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,140,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000140.jpg
20260515_081443_BUXVDW_011_f000145.jpg,20260515_081443_BUXVDW,011,left,145,332163,bdb6952de72da9124abc32e036885d78,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,145,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000145.jpg
20260515_081443_BUXVDW_011_f000150.jpg,20260515_081443_BUXVDW,011,left,150,328013,a7118245eb14ddf08e5bf1a7db1de844,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,150,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000150.jpg
20260515_081443_BUXVDW_011_f000155.jpg,20260515_081443_BUXVDW,011,left,155,361960,2dd98a078b14629371f98fb2eced78b5,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,155,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000155.jpg
20260515_081443_BUXVDW_011_f000160.jpg,20260515_081443_BUXVDW,011,left,160,361755,6c7757ba324fcc44df6a7f2f1696d48c,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,160,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000160.jpg
20260515_081443_BUXVDW_011_f000165.jpg,20260515_081443_BUXVDW,011,left,165,357413,30efe5a8cbdcf70a646ba10f9d6be52d,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,165,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000165.jpg
20260515_081443_BUXVDW_011_f000170.jpg,20260515_081443_BUXVDW,011,left,170,364030,dde833f155c0eeb4c34b20cada7164f8,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,170,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000170.jpg
20260515_081443_BUXVDW_011_f000175.jpg,20260515_081443_BUXVDW,011,left,175,366800,eeec960f323927c3f6a10dc71d2bf2b5,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,175,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000175.jpg
20260515_081443_BUXVDW_011_f000180.jpg,20260515_081443_BUXVDW,011,left,180,352247,fbd7422526aa96498bcb3aeb38e3bc1f,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,180,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000180.jpg
20260515_081443_BUXVDW_011_f000185.jpg,20260515_081443_BUXVDW,011,left,185,361312,5525bac4fc0f050e27802ccd153913a0,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,185,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000185.jpg
20260515_081443_BUXVDW_011_f000190.jpg,20260515_081443_BUXVDW,011,left,190,362814,81973a187d67d198f90bd98dedf8c11a,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,190,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000190.jpg
20260515_081443_BUXVDW_011_f000195.jpg,20260515_081443_BUXVDW,011,left,195,365257,d40a3e0337930117590a2783cfacd682,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,195,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000195.jpg
20260515_081443_BUXVDW_011_f000200.jpg,20260515_081443_BUXVDW,011,left,200,357881,de776dc9544d7111f128a18cdd878566,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,200,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000200.jpg
20260515_081443_BUXVDW_011_f000205.jpg,20260515_081443_BUXVDW,011,left,205,363076,c6f94bcb22b80f3147082656e818c50b,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,205,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000205.jpg
20260515_081443_BUXVDW_011_f000210.jpg,20260515_081443_BUXVDW,011,left,210,345794,e57d9813b4bd9b50de57bb81007a1476,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,210,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000210.jpg
20260515_081443_BUXVDW_011_f000215.jpg,20260515_081443_BUXVDW,011,left,215,361586,70d7a2e3bad838c51978825ec0cd3909,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,215,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000215.jpg
20260515_081443_BUXVDW_011_f000220.jpg,20260515_081443_BUXVDW,011,left,220,353863,05acbd05246b5309a70b64a6a2c13811,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,220,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000220.jpg
20260515_081443_BUXVDW_011_f000225.jpg,20260515_081443_BUXVDW,011,left,225,354386,59696ed9687f421090846f5eba536bcb,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,225,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000225.jpg
20260515_081443_BUXVDW_011_f000230.jpg,20260515_081443_BUXVDW,011,left,230,336567,7d9afbbcd340bc6a5c1f1f170ad0ccc7,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,230,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000230.jpg
20260515_081443_BUXVDW_011_f000235.jpg,20260515_081443_BUXVDW,011,left,235,346144,be9aac0fe489f14420169afef3263829,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,235,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000235.jpg
20260515_081443_BUXVDW_011_f000240.jpg,20260515_081443_BUXVDW,011,left,240,331946,92b279b43362dffa8bbc50435ef04070,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,240,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000240.jpg
20260515_081443_BUXVDW_011_f000245.jpg,20260515_081443_BUXVDW,011,left,245,343879,5cf8e5634e0527f6ade4e49a4cdf4809,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,245,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000245.jpg
20260515_081443_BUXVDW_011_f000250.jpg,20260515_081443_BUXVDW,011,left,250,358791,4a593ba53d461dc869d456a1c7ebf0b7,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,250,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000250.jpg
20260515_081443_BUXVDW_011_f000255.jpg,20260515_081443_BUXVDW,011,left,255,356232,89d5c5292f0bd7b511301fdd008b8337,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,255,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000255.jpg
20260515_081443_BUXVDW_011_f000260.jpg,20260515_081443_BUXVDW,011,left,260,360527,092347d168dd8e65fc2bc959917999bf,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,260,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000260.jpg
20260515_081443_BUXVDW_011_f000265.jpg,20260515_081443_BUXVDW,011,left,265,360466,2f8ebab2ab168fadf343af236700237c,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,265,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000265.jpg
20260515_081443_BUXVDW_011_f000270.jpg,20260515_081443_BUXVDW,011,left,270,338077,c476cc03db50a0d0547d07efc2a60600,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,270,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000270.jpg
20260515_081443_BUXVDW_011_f000275.jpg,20260515_081443_BUXVDW,011,left,275,355594,0259d99d933673debe447ff9a86edb4d,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,275,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000275.jpg
20260515_081443_BUXVDW_011_f000280.jpg,20260515_081443_BUXVDW,011,left,280,360519,f58ff0d488bc3496aa6348dffb11ee7c,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,280,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000280.jpg
20260515_081443_BUXVDW_011_f000285.jpg,20260515_081443_BUXVDW,011,left,285,363373,c2d7ce4acc3d5819072df6acd448aa68,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,285,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000285.jpg
20260515_081443_BUXVDW_011_f000290.jpg,20260515_081443_BUXVDW,011,left,290,334581,64585d331207f7f94636c6cf1f92b865,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,290,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000290.jpg
20260515_081443_BUXVDW_011_f000295.jpg,20260515_081443_BUXVDW,011,left,295,342289,2c93e622bc07b3d862bc8f442ca08f46,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,295,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000295.jpg
20260515_081443_BUXVDW_011_f000300.jpg,20260515_081443_BUXVDW,011,left,300,357720,6aaac5183a3d39ca0403a40dc75e23d1,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,300,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000300.jpg
20260515_081443_BUXVDW_011_f000305.jpg,20260515_081443_BUXVDW,011,left,305,359551,3246123414a6b1e46b435b5760565fad,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,305,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000305.jpg
20260515_081443_BUXVDW_011_f000310.jpg,20260515_081443_BUXVDW,011,left,310,360204,44d0c603a1af595181504e77ee5866b9,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,310,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000310.jpg
20260515_081443_BUXVDW_011_f000315.jpg,20260515_081443_BUXVDW,011,left,315,363746,f057a669efed6683f34dda7889ae27d3,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,315,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000315.jpg
20260515_081443_BUXVDW_011_f000320.jpg,20260515_081443_BUXVDW,011,left,320,367032,4425ea1e531ad6183e360cc9a58c6a13,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,320,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000320.jpg
20260515_081443_BUXVDW_011_f000325.jpg,20260515_081443_BUXVDW,011,left,325,364349,9538dcec5b57c7d8dd80b091c5cfcef9,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,325,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000325.jpg
20260515_081443_BUXVDW_011_f000330.jpg,20260515_081443_BUXVDW,011,left,330,349430,5594e4db5be34c113ae97de7cfa77e78,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,330,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000330.jpg
20260515_081443_BUXVDW_011_f000335.jpg,20260515_081443_BUXVDW,011,left,335,357278,c1bd3ff38816388334fa06085c1e93bd,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,335,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000335.jpg
20260515_081443_BUXVDW_011_f000340.jpg,20260515_081443_BUXVDW,011,left,340,366151,2494db013d0454ed65d9bc0a875648dc,20260515_081443_BUXVDW/chunk_011/vst_left/vst_left_video.mp4,340,pii/data/gt_bench_full/20260515_081443_BUXVDW_011_f000340.jpg
